"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"FETUA_N156_H(8)N(7)F(1)",11489511.53,5975831.505,880395.262,3887586.356,4571724.125,4777030.934,1633318.006,2642309.126,848591.4045,3645672.981,7759970.414,1525870.031,3858592.839,5854607.134,13212307.5,10089341.86,6100149.243,4797422.736,9462581.796,11438560.88,1014776.194,1038756.952,730861.2525,6956870.324,9836394.473,6051542.979,4403788.194,5284152.496,6960957.399,5810787.171,9252893.938,2902724.718,6608012.885,3870808.411
"FETUA_N156_H(8)N(7)F(2)",2880454.852,951715.7705,2504823.34,664117.2119,4291687.982,8043762.665,2086174.434,4440287.763,22742435.31,719728.2166,6389407.203,976598.4935,818592.3787,1483828.313,4246084.81,1813834.756,789963.1957,643954.7322,981747.142,2755755.048,2173870.266,2031131.029,4814482.907,1054302.135,2336229.214,1334940.972,2811822.641,1959983.065,2015609.177,1602771.62,2414860.23,1776785.002,2721685.142,1061404.928
"FETUA_N156_H(8)N(7)S(1)",3903132.341,1288643.355,1339578.991,793018.4271,1864264.252,1077427.063,813670.4571,1287767.64,2177433.799,1008569.148,2267317.048,219497.9474,669908.4439,1882296.927,2633992.383,5930570.584,980126.083,738572.0239,821504.2811,3968939.077,1152818.529,855201.2726,879464.1581,755275.5432,2822521.915,523303.7373,1227131.653,342681.6861,2233793.854,2208782.195,1516417.38,599468.7427,1896060.348,394215.7076
"FETUA_N156_H(9)N(7)S(1)F(4)",157776.835,1711832.974,1688983.103,2695696.483,524921.6192,1169926.093,539211.3342,798459.8634,1831271.348,828117.2111,1299531.876,1099483.63,1323701.812,2644229.755,1621444.585,820890.5777,901620.5116,89820.98747,568334.5562,1193112.891,3635385.395,1318233.804,1452094.917,1001726.972,1570466.764,864116.4182,1658736.244,782518.9662,2189109.679,2880581.351,553183.5438,891521.0768,1476555.61,1370855.485
"FETUA_N176_H(11)N(6)",2606136.628,3394792.991,2924833.624,9702277.334,4265283.026,4793827.854,194223.0671,631007.7786,2825602.733,7231421.185,3173410.585,14599149.7,9139444.202,4000628.487,3123796.85,3668820.858,2394422.694,1997050.99,6741414.211,972592.2609,2122502.325,1159551.938,1076953.614,3714662.434,501573.8197,2188620.375,6179971.499,10394127.44,2011117.798,5144363.17,9871121.103,3544041.65,1738187.429,1956417.448
"FETUA_N176_H(12)N(2)",56511964.96,17008281.59,73762734.19,8365822.363,13650188.87,30128084.94,15576849.05,103873755.6,11241905.75,6300193.322,161410138.3,2688751.359,9341728.961,67475956.42,61018941.96,10489953.42,14777852.06,27637578.77,29370056.96,120071655.3,110012846.2,30775631.86,55775861.54,64880245.6,94114437.52,38848390.01,353260.3979,24950220.21,19965801.88,38566587.03,50641670.18,7361216.836,55300263.82,35606822.25
"FETUA_N176_H(4)N(3)S(1)",702218.9781,605475.4468,395223.1824,234096.4452,567026.9076,101697.1254,448687.2121,921334.3855,477272.5055,193791.2724,1591723.782,328403.4924,236670.185,830673.2352,739217.9311,343026.0552,190546.8909,218644.8072,681819.3795,881509.2855,1159712.3,689616.1736,1418169.807,1311246.348,1977875.355,837097.4166,458756.8247,55751.47766,780750.46,695620.1668,701860.987,176836.107,1707812.709,145430.6324
"FETUA_N176_H(4)N(4)S(1)",695943.2042,638690.1049,621649.799,1747903.8,1932620.692,728157.5289,1844128.575,464732.3434,1127181.072,1514269.716,3398011.433,4355248.965,1215039.163,783416.4105,681913.7787,1668818.923,296914.1983,504885.0718,1078583.804,993883.2642,934271.7563,1198202.271,1789766.425,703217.5334,389582.6737,688074.7804,282434.8636,1738292.85,793932.2578,167442.4901,1292017.685,1693148.232,290830.9567,657597.6571
"FETUA_N176_H(5)N(4)F(2)_1",641700.0125,1037907.612,433990.4707,503656.029,536848.8709,276089.8053,736164.8796,558206.8334,758110.0335,563123.5273,291412.2829,320066.2923,683869.1959,1145918.893,2524331.221,317764.5507,431520.1026,451423.1879,346564.1884,682341.0189,350239.5064,724598.7166,450333.3206,994663.8753,1099792.627,613023.8915,807891.4165,828089.2845,1120535.479,555277.2046,837822.5767,937258.0338,1315263.695,970571.4731
"FETUA_N176_H(5)N(4)F(2)_2",9446399.276,2518651.86,2559005.549,3241395.507,15872132.07,2449205.144,5399219.623,13180262.45,2370859.015,12608298.98,26789358.22,874927.9559,2648880.633,15027187.42,32057118.09,12291820.33,5485404.323,4382837.106,15162212.08,27219765.26,65619835.03,27683726.98,23916537.82,34989767.02,35470655.02,47590024.27,9229129.606,1762427.184,36138086.76,31277677.01,14848697.26,1452350.224,34627854.03,20559437.44
"FETUA_N176_H(5)N(4)F(3)",3317573.923,3352917.603,3599029.223,1830280.524,4150355.053,1732715.135,1230436.432,4419548.712,2354098.618,2939430.396,8631979.103,1300444.026,3753763.532,3228435.471,5492566.279,1786022.636,3826360.964,3911188.851,4240910.789,8386212.75,8189568.782,3633864.66,3677553.131,7452371.993,6718245.439,6043220.887,4459663.516,2549008.435,7098075.062,8623544.343,8548569.631,2902724.718,8343556.681,3655826.891
"FETUA_N176_H(5)N(4)F(4)_1",2820027.916,1351805.073,1761234.683,1331287.748,1030196.138,999142.4622,461663.4931,2112201.132,989387.7445,12455836.17,6867528.215,640486.1649,931104.8463,910271.4011,2553694.064,382074.7807,818456.3532,2129529.709,1551896.5,1338945.812,2752701.881,1465860.63,563731.9155,1888341.875,1772093.565,3940879.888,904524.7183,1970492.06,2878032.619,1694382.311,2079415.39,492477.8342,1132138.479,1355440.839
"FETUA_N176_H(5)N(4)F(4)_2",866367.4616,2778438.414,4322327.053,3135574.774,750943.0712,3844894.578,3402111.709,1337669.66,1888581.315,2916499.115,1338770.105,656252.0926,2519578.486,2348586.906,3973459.855,1088943.449,3518639.321,2696334.734,3545582.888,2666849.792,1064027.956,2046381.643,4437572.232,1965110.846,2171372.338,856234.5944,4881418.3,2998320.701,2696489.436,1931268.678,2200081.776,469143.0356,2364061.908,3291330.519
"FETUA_N176_H(5)N(4)F(4)_3",9200180.319,4755814.853,2764271.332,11776270.96,4251719.751,13770951.51,4864813.092,6891567.376,5182269.025,3090578.387,33312957.44,3167827.842,12130685.96,4038268.543,12836853.95,3231369.195,27835857.92,19989522.12,2944797.332,2669450.072,12749331.88,5517635.006,21812583.59,22963387.23,4492519.914,5262192.143,2973382.855,2388350.534,11314581.9,19532393.02,3183072.241,6312739.298,5248859.161,4743896.5
"FETUA_N176_H(5)N(4)F(4)_4",112609157.6,51323518.93,38504845.4,27859038.92,40322917.96,5151255.117,32521380.87,89592868.51,40233319.76,7890822.832,3924651.321,14546605.88,25174130.51,33075024.85,125675267.7,27504280.5,1908787.512,1608938.486,17838201.41,90011108.83,25605993.91,6916610.173,126688193.6,21133408.94,26469701.8,14286684.17,38413466.16,7351746.457,7452119.023,9306229.803,16335094.97,1371570.202,20614803.33,5720011.746
"FETUA_N176_H(5)N(4)F(5)_1",614868.1341,874078.0585,518624.1246,377948.3133,779315.6524,1209709.32,664843.5695,1148641.968,912000.1169,311000.766,265567.7701,515174.3242,486762.1216,427656.7601,1014779.255,710930.7881,1534886.4,879820.6667,541996.6022,1016868.161,962365.5704,736121.4699,358576.9186,881069.06,1110704.547,680301.461,606684.1159,1127796.989,980093.9195,982591.2366,440778.1383,1232322.55,658091.7358,837250.5175
"FETUA_N176_H(5)N(4)F(5)_2",37575076.14,83562763.22,60252441.22,24248111.06,28129494.18,26355148.6,17232790.72,65437010.61,14958493.89,18927173.71,88858633.04,15050508.87,28399396.57,35662499.33,39553886.1,14714071.4,23277234.34,34262352.54,28235853.16,51428520.16,55980221.34,21398276.32,26081903.29,47988918.5,43308993.36,37322192.45,32555310.06,22969295.93,41168109.44,35942673.89,35212822.91,11637964.75,48758123.63,25332903.61
"FETUA_N176_H(5)N(4)S(1)_1",1160637.175,895214.4135,571673.6787,877707.5583,1367328.768,661185.3535,694515.8369,684981.807,1096334.342,605027.4815,806322.3994,319551.667,817078.4761,1205757.075,1605042.012,445149.8312,579226.8618,681049.0617,471402.6851,896820.916,846871.5253,913916.1048,977942.3306,1256932.854,1099792.627,731509.5178,431599.5521,1004955.115,873115.3067,630923.2401,902287.6103,474483.8293,1106688.864,751988.6758
"FETUA_N176_H(5)N(4)S(1)_2",10907665.64,13757407.3,7523249.825,3626491.205,17847226.5,4949161.961,7226525.475,15018822.81,11796421.83,14870329.53,30597583.22,7390694.211,12007847.83,18307003.29,38277569.89,13374236.04,7312545.961,7694868.128,15895634.19,27510535.31,76386877.64,35620624.11,26927582.39,38102476.68,51021476.65,45724524.75,15433077.94,11285384.72,44739962.74,31662506.36,18840251.53,7669567.839,45164312.89,25530159.65
"FETUA_N176_H(5)N(4)S(1)F(1)",4004735.988,3968014.136,3763594.503,1515269.353,7185302.318,1897171.33,1975269.306,4460639.476,2534049.647,3151142.466,9713387.035,2216369.835,8041402.39,3859333.461,6317061.242,2070288.148,3731637.654,3639791.39,4444087.888,9784962.446,9380874.741,4318429.704,5373503.856,8643773.71,7498343.97,7241276.977,4298213.285,10066221.04,10912357.32,10164060.79,9144015.422,4931491.667,12281918.78,4527111.063
"FETUA_N176_H(5)N(4)S(1)F(2)_1",5208317.599,3707310.528,3300083.368,2322148.387,5525000.392,5726813.622,4494203.572,4106396.003,4119635.277,6049696.633,4057144.856,3698739.072,3801901.721,4259491.317,5684952.443,3177261.494,4700125.942,2225735.317,4479283.274,4397268.968,3410905.371,5780610.913,6810584.873,6023931.615,4546688.785,5240926.752,3217406.024,3869043.211,6005349.322,3438169.351,5296485.92,3497704.722,5445724.986,4920893.138
"FETUA_N176_H(5)N(4)S(1)F(2)_2",4757006.988,6951680.226,3409063.633,1754555.903,5004802.689,2489537.511,4083387.293,7904020.671,3714492.359,4090619.347,1260199.022,2177407.019,2243253.569,4281858.583,7515285.593,3266711.795,1819203.528,1455644.777,2979070.527,5951793.722,8446518.922,6474295.659,2952958.321,3940780.516,7157822.681,5356643.102,1890662.834,3008810.951,5139918.352,3719503.736,2946700.743,1637145.598,5774125.598,4390471.188
"FETUA_N176_H(5)N(4)S(1)F(2)_3",3739256.464,7144969.967,2777826.881,2586476.399,4242481.823,8199265.016,3296620.185,4455025.99,3444629.149,3745325.087,35126790.41,3187964.389,2368646.272,3633664.186,4977953.332,2874828.559,25887835.89,13926844.63,3104683.039,2523274.992,6313420.906,6127707.374,5223268.447,5081886.888,5205224.862,5983145.216,3157932.934,2316956.112,4057630.23,4306729.937,4025807.721,7053040.416,5106598.701,5306876.905
"FETUA_N176_H(5)N(4)S(1)F(2)_4",185092519.2,58451380.79,213464234.2,39133177.62,89150761.92,10821735.98,254595473.8,158847419.2,24125879.08,50765535.36,52651563.38,12152650.8,19239379.04,33360867.15,304475579.2,160413637.9,12389849.42,9878334.738,41588998.15,45475206.78,141559435.8,55118959.93,520133852,146029449.2,489379294.2,52708407.38,117007370.1,95497030.66,192601309,87151208.38,148515823.3,22639157.58,63559335.5,77273839.27
"FETUA_N176_H(5)N(4)S(1)F(2)_5",6794704.634,3192022.302,1729575.211,1840115.689,6055007.415,8253973.297,3256702.282,6911772.752,5918212.488,3855997.063,9297172.024,1800262.217,5564006.809,4271799.126,8763252.199,7256880.829,4781845.427,2070445.702,2227449.814,3755870.82,11322261.8,6420855.395,5967920.622,5916885.484,5991577.833,6213183.518,1945874.38,1277833.159,7161686.127,4958892.997,1959720.05,2700277.338,5647301.662,3149223.807
"FETUA_N176_H(5)N(4)S(1)F(2)_6",314281.1057,907956.6113,922169.8717,373533.3214,1322576.473,261449.546,1110392.72,941478.1171,952813.3036,1316441.384,1242178.31,614818.0599,402679.4839,447234.6108,2837442.278,579003.0642,233538.9613,224281.7773,688615.2388,747766.4798,3530055.512,1756184.473,951796.5465,3455767.198,2054078.567,3662237.251,330746.0771,585938.1593,1818419.691,1914232.346,862232.9589,318269.4314,1705446.157,707858.1925
"FETUA_N176_H(5)N(4)S(1)F(3)_1",1308642.293,1068396.895,942821.2932,602558.6908,736536.7608,4610561.177,1102019.16,1923010.493,2610428.599,466676.3979,755818.9586,512283.8129,721198.091,494588.0831,533237.4839,796595.7123,2373722.169,888101.2941,1054939.856,1522279.371,1955490.051,1265838.224,1184863.379,2784063.3,1435252.785,771807.1631,1105569.872,1000602.908,1618979.939,1095615.004,696320.1455,414792.2565,841333.2653,447815.6882
"FETUA_N176_H(5)N(4)S(1)F(3)_2",62067179.54,139379326.7,68829095.46,25244259.14,32842282.63,37672503.25,23927543.57,83186373.86,20879178.88,24287562.16,133108835.3,17304594.43,36605050.48,62598665.25,46629127.82,16430361.18,30515636.3,32890270.32,33362443.54,92810862.16,94572144.84,29380556.77,45021066.86,63350198.87,83317337.62,38494262.21,44312405.48,25579213.41,48791109.76,41734766.23,45287489,15038711.51,75171853.2,36459485.87
"FETUA_N176_H(5)N(4)S(1)F(4)",1664953.39,2677359.768,3326492.019,2109644.882,99380.32449,4090934.192,952044.6222,2108203.881,547826.9254,687825.8982,1298158.372,427117.7344,1403611.628,1034237.59,1613299.726,189286.7203,2522278.574,3413308.074,2008865.04,4253063.971,844098.1687,465159.1255,961517.359,1767135.883,2015510.286,67105.28767,3352046.692,1836669.661,2184931.406,2536412.599,650808.6485,657482.0977,2104621.325,791092.6982
"FETUA_N176_H(5)N(4)S(2)_1",1929788.387,2061908.479,5126517.885,1688412.564,3342246.321,1164287.209,2765941.735,1450945.747,1362313.308,1750469.316,2531206.887,2517491.573,3534513.495,608733.8366,2112083.188,1235767.988,908290.2019,1119252.053,2556226.52,2262871.918,2762832.478,2057285.292,6431008.771,1095622.97,1080678.065,3078699.63,1172620.579,2471259.856,1974400.238,1011817.016,3585532.187,820226.8966,2292913.421,1069046.94
"FETUA_N176_H(5)N(4)S(2)_2",5338561.166,7746167.873,4250921.783,1841805.027,5518530.945,2802727.965,4511182.941,8976026.153,3753513.2,4462285.162,1340408.002,2500581.682,2088425.614,4378486.062,8270872.256,3758262.011,2154871.14,1839390.518,3278416.259,7108251.663,9037105.936,7324836.244,3493287.958,4541779.251,7978452.94,5849452.968,1897503.527,3453119.324,5460880.334,4339292.211,2525726.022,1634218.067,6770937.498,5037969.372
"FETUA_N176_H(5)N(4)S(2)_3",4359809.386,6222199.223,2545751.412,106013.5238,2943783.378,1055347.609,4421389.998,4492172.807,2923755.266,3593722.421,2864675.911,2484638.736,1513275.467,3181900.909,5180242.683,2001746.514,1883894.365,1337736.644,2399904.916,2418210.227,6169207.395,4651963.16,4842969.13,3385461.756,5502450.559,5891650.259,2961784.614,1638822.029,4357540.725,2523357.788,2533971.306,4555641.572,5459338.929,5353898.725
"FETUA_N176_H(5)N(4)S(2)_4",404675035.8,509458411.6,280905893.1,103957871.5,360077775,134514739,275873924.7,802713407,267400334.7,254033430.3,1260647031,103653763.1,165408478.9,338560975.8,749002647.4,218993616.4,100399422.9,96889098.16,184997539,806375353.6,1260647031,352905783.4,677533213,354420822.3,901973949.9,409106544.1,125531809.2,106771197.7,463015705.9,242711151.8,159256657.1,75593675.72,457405025,256462079.7
"FETUA_N176_H(5)N(4)S(2)_5",4452330.717,3273459.38,3049477.656,2300618.674,7311506.601,9097910.852,6597925.473,10392181.67,14003692.22,4275510.706,11913182.99,2145738.582,6873955.519,6146958.989,10591960.57,7697332.739,7560312.905,4501248.01,3053874.512,5515287.676,12536560.36,8269116.07,6574149.872,8546327.113,6385917.493,7602487.778,2329721.919,1791958.979,8549565.049,6112221.523,4714411.447,2946229.863,5274276.039,4178417.339
"FETUA_N176_H(5)N(4)S(2)_6",1336658.084,726449.0244,530309.0221,748729.2002,1146318.283,281400.6899,996969.8083,323886.2616,484263.1083,1078680.629,759209.6367,313966.0993,232732.8287,462270.3647,2330455.08,516608.715,1085793.713,140212.1917,296353.8034,533063.2276,2966623.792,1310973.724,681222.799,2002376.062,1506337.756,3254290.717,382935.3007,445795.0722,1496070.143,1651042.836,112089.8131,678096.7074,1383157.597,579871.269
"FETUA_N176_H(5)N(4)S(2)F(1)_1",962622.0412,972028.6557,893000.327,1432509.117,632075.7706,679921.4114,420679.408,1063106.815,687540.6983,278695.8838,272465.3217,518152.4008,440813.3437,478667.7376,900218.8545,965731.2716,750357.5925,571141.1888,639553.0458,548134.448,1550972.866,752972.687,675013.0764,509517.5217,667992.9409,798643.9996,1176187.314,848018.4829,841205.2863,689743.0251,478927.3491,530287.7187,877416.9908,381883.5071
"FETUA_N176_H(5)N(4)S(2)F(1)_2",86113470.86,112304393.1,87533686.52,24889814.24,43601063.79,39742228.7,18370151.86,84028349.77,21764929.72,24988915.22,155095396.9,21135945.01,38784872.22,58418414.55,56201354.4,20557838,24371011.54,47416520.86,31092334.63,102858444.6,86932411.47,24343270.62,44026714.27,52948734.08,88566811.22,47030968.23,48702163.87,27832614.11,55187329.37,51662647.27,48499903.11,19598354.43,103037709.6,48378989.03
"FETUA_N176_H(5)N(4)S(2)F(2)",2248360.854,2054512.892,4259039.41,2493089.506,73514.95648,2731477.893,1046860.861,1816620.756,887379.2163,1001962.126,2063916.989,845963.3219,2000406.668,1400255.915,1455844.422,408275.8516,2638246.454,3383650.387,1820536.948,5744551.595,865415.4874,758385.2291,1330715.79,1632919.71,1479764.865,449435.5253,1883765.758,1965993.822,2770331.374,2421874.225,515514.153,657482.0977,2272330.312,1263251.039
"FETUA_N176_H(5)N(5)F(4)",581838.1531,667625.4951,352830.0756,45059.19049,148971.9854,656488.8697,3847927.151,326659.5444,324887.8829,95191.69655,1035433.902,218761.2766,1018442.702,479743.6659,1169133.052,168710.0845,319501.7708,1242726.616,38634.59349,662410.9426,92693.31791,63810.64205,103350.8193,114679.3262,245266.462,107177.047,585431.981,272689.7591,29290.96635,375325.9889,1020088.146,678695.4148,258003.277,263613.0333
"FETUA_N176_H(5)N(5)S(1)F(1)",3444605.37,5093166.501,1738470.166,870543.8276,3816257.803,1891819.338,2109017.001,3957104.761,1696628.341,1961661.725,5386694.654,1469562.149,1464633.202,2348586.906,4370922.154,2284622.59,1816845.58,1150806.419,1449333.608,2818872.522,4626098.665,4309356.15,2813558.89,3139265.677,5301195.954,3152710.657,976430.4844,752852.9384,3001864.23,2090758.334,2000209.815,4858581.197,3112306.474,2675498.595
"FETUA_N176_H(5)N(5)S(1)F(2)",762598.4258,1181689.162,603604.4656,775748.7383,530450.7831,1239463.464,629070.2303,446425.3365,488309.7867,280424.1724,1430672.105,218761.2766,126792.1594,765144.7736,241499.8281,471374.8287,252131.9205,555235.9996,195698.7275,640936.982,985559.6341,155633.7226,658347.6602,239352.4773,121636.718,134968.2958,401721.7368,526950.2923,172302.7312,232745.2528,1241921.349,371793.4086,488229.0907,383372.7127
"FETUA_N176_H(5)N(5)S(2)",1083174.123,1279708.876,802384.3852,980330.2459,1431210.697,1920489.763,6606577.36,1270861.587,5195182.717,469233.9763,2131230.967,2253266.159,2563558.371,770543.0361,917459.2017,689368.0398,5002392.832,1095298.504,1345482.91,3375834.326,994985.6884,2062718.183,2117122.56,2521402.823,1786083.933,1503832.243,1439471.88,768533.4884,2350879.971,467181.691,1668291.905,1243675.462,1881705.52,2755448.002
"FETUA_N176_H(5)N(5)S(2)F(2)",1511571.236,841577.8383,799604.4412,287439.2086,559992.3184,8604830.531,4093785.718,7004634.919,163116.2831,1342456.36,871767.2433,604534.9363,1481752.39,1116073.903,2503387.326,6984242.179,533954.0597,378529.9521,1445535.796,6027306.096,1928358.46,1657064.633,2732417.351,813452.0789,2087704.006,1203482.785,1400306.419,649973.6902,4976710.415,1522343.848,1572482.955,345590.5931,1057955.792,1192076.797
"FETUA_N176_H(5)N(7)",2678775.175,808859.2423,687363.5752,3641762.252,2931033.129,2645566.43,2101279.541,1631958.186,959520.7394,1599026.304,1295398.6,3250888.263,6270142.543,2593776.357,4675552.763,1236955.648,2491131.339,1379990.059,3634553.374,2709678.809,2206370.994,4400392.756,2402389.75,2245807.241,2357999.656,2380447.547,4056408.701,2134578.508,1542110.624,2134009.835,4983811.108,1560136.414,1945631.299,626980.9369
"FETUA_N176_H(6)N(10)",3294136.301,3652862.802,6407927.176,13687008.45,1989565.142,5611572.497,2034845.714,8315780.617,2490449.632,10681496.67,4507634.547,4537176.263,7141832.445,8118531.163,28170184.72,771018.2344,9908439.709,10758488.03,7550734.522,18291580.71,7216147.376,5242238.968,2894991.83,18694072.23,4820139.049,1647406.708,4409334.663,10973702.13,25255632.47,20687909.32,14081185.11,853065.6063,4372844.548,3729264.083
"FETUA_N176_H(6)N(4)F(1)",567475.636,487050.2965,294457.88,1916897.67,1054939.856,352392.5518,1237155.416,773381.0597,250078.3971,390284.4446,1847240.51,410913.6432,255382.4638,710358.783,1049889.776,628940.9518,1046027.833,681696.8789,745616.9666,1360528.941,2677665.486,1496836.168,1009433.094,1426783.539,1937112.12,1766146.575,613362.7378,370476.4323,1715623.125,1251052.881,513045.9614,122272.5031,1249597.386,1022408.401
"FETUA_N176_H(6)N(4)S(1)",711299.1283,764548.5033,93934.43806,1335489.763,432655.1269,1280294.726,471925.7376,1118238.716,556580.2196,215417.6117,2113533.619,976598.4935,1957520.83,480255.6884,879866.6735,482647.6742,3025643.994,2198575.107,1856699.743,2119279.811,1487956.552,341048.2786,2610159.754,1034840.278,1079662.419,919705.0398,270399.8603,837509.3416,992567.7406,1180393.712,626144.4233,1502364.203,812367.7832,2033256.33
"FETUA_N176_H(6)N(4)S(1)F(1)",8236980.987,10554547.61,2493134.303,2964137.172,8710213.162,3827290.226,2724118.013,6417789.471,1810573.172,829688.5811,3348982.75,4564470.929,3215818.177,5637355.166,7212631.871,4752628.465,1649343.056,1940015.579,2027149.438,8034722.911,15760776.3,4996245.114,4672443.046,6148711.661,9104817.014,3977534.967,1944049.157,2932371.565,5428329.479,3643260.587,2759391.043,1929166.147,7682892.556,5134894.523
"FETUA_N176_H(6)N(4)S(1)F(2)",3156652.869,6076753.456,7534677.972,8563962.917,5628324.59,2922679.405,1706990.044,4320059.551,2138703.845,2121498.395,6127920.764,2155227.882,4842520.219,4854385.697,8926920.056,3049699.359,3974090.395,5203414.713,3291812.742,4874687.618,4648896.632,1853481.093,1537807.413,3413992.107,4342936.068,10313835.76,3679689.488,2225713.619,3429621.063,3727594.1,3163185.57,748523.726,3204658.092,1702748.883
"FETUA_N176_H(6)N(4)S(2)_1",3779134.499,4656873.059,3729494.582,1609829.283,3716192.424,3328797.551,2059558.28,2496298.268,2558343.216,2081126.466,6655406.733,1525870.031,3208575.407,3611352.421,3404336.19,2462039.323,3080790.528,2351412.717,2677130.51,3350587.131,2166669.68,1348728.627,1435339.733,3477927.97,2312216.738,2391633.274,1074669.351,2633446.373,2030786.858,2103617.239,1422107.614,2093106.175,3120744.81,2570977.121
"FETUA_N176_H(6)N(4)S(2)_2",6309630.839,195071.2023,5534162.348,240612.0497,523086.7492,570778.7658,10827986.52,325716.6603,816580.1556,1090880.653,1225840.563,507091.4859,594637.5731,724592.7276,5322239.547,645827.8563,296914.1983,1292776.247,1018134.668,4329505.879,4526562.191,7532302.206,1892739.728,11020292.14,441383.8337,162367.8446,1204171.372,785458.525,342951.0376,3511659.85,349382.8364,442461.0613,10165344.64,5872808.38
"FETUA_N176_H(6)N(5)F(2)",1209482.557,1167010.697,642476.6195,281547.6584,1264130.229,820058.5519,162687.8911,1807944.493,1082215.489,933835.0274,2364928.172,1582033.448,367686.338,1102826.436,1934063.643,1870962.636,710326.1238,1068148.926,799675.2989,1109558.941,2405111.589,1902713.284,771749.3656,1914262.021,1642535.265,2543311.475,545972.6854,1583760.761,1996796.69,2236970.398,7445770.078,1307171.998,1719273.525,1902650.279
"FETUA_N176_H(6)N(5)F(6)",27907263.17,22040205.2,4533631.476,5435799.022,24523600.43,5439306.447,6142081.834,38910104.63,15031995.2,21694284.54,67265359.59,30946992.44,9824839.664,29036713.21,41397106.39,43230541.56,5381229.527,7217022.66,13304255.4,16126875.83,49399398.99,18900832.59,17167430.71,27166119.3,36458306.84,48166651.79,7390916.386,49405212.13,20481231.14,15485131.21,44729508.16,10415414.81,14384345.19,43996206.15
"FETUA_N176_H(6)N(5)F(7)",5842760.181,5207808.998,4380676.953,2991124.731,2975878.101,5355638.249,3169390.794,11438492.3,3510833.075,2815403.515,6550742.923,570542.7215,4288196.749,10394027.77,42114381.91,1420814.438,6205070.424,7115489.246,7440895.32,24917606.46,9832001.196,7049153.035,3979176.187,6897840.555,4383583.398,2685420.097,6738576.41,11075645.14,12481036.68,12053060.65,6004593.137,1276935.79,4690779.273,4507239.29
"FETUA_N176_H(6)N(5)S(1)",3253048.626,2494656.623,1244979.21,550996.1359,1312624.521,2162008.529,1170118.783,3375530.703,2575969.753,1168982.053,4314717.36,1846814.564,2165038.794,3168928.633,4125066.249,3304783.85,2335485.437,2484133.503,1781239.309,1532354.936,3351292.987,4121061.377,1220486.437,6007175.033,3683390.981,4767788.635,1035353.766,3360506.039,4539689.777,5501712.212,12626823.29,1700890.362,4528822.87,2389739.621
"FETUA_N176_H(6)N(5)S(1)F(2)",13476723.3,14042982.05,4737315.793,2966914.748,11453085.83,6259628.361,3323196.581,16945550.94,10027544.75,10570061.12,30158030.66,10335671.4,8678072.94,20288493.24,24225304.95,14674307.14,4282329.291,5061927.834,11714823.18,8141292.894,35099809.97,13305900.45,9821657.388,17290393.29,15778063.9,19178583.32,3900573.68,16316327.65,15573558.39,17248365.53,39267890.05,6669297.362,24126433.44,18912361.79
"FETUA_N176_H(6)N(5)S(1)F(3)",32240663.37,40193610,4742702.923,3569058.549,54444631.11,22601108.4,31185211.37,50548374.33,39267170.58,5288366.575,17256182.6,15362617.23,35065821.63,82707519.8,39384641.93,21436628.7,5354771.365,28204342.28,6871006.616,16281608.92,40611739.86,39175511.42,4457317.513,32913116.61,66948530.83,2857169.1,27798547.93,44174766.98,32140011.93,39286661.29,26819302.45,24637863.41,34786181.03,77951968.8
"FETUA_N176_H(6)N(5)S(1)F(4)",58183374.47,56775340.71,2099092.951,1379158.04,36840356.89,1388740.074,22577008.96,59478037.43,33455530.96,49487988.75,126402045.3,40681589.85,31722316.54,64159359.21,1993554.922,48729628.11,6248112.067,7600789.891,22714171.2,24373890.89,116935982.1,23914376.24,12263703.4,45158334.55,43776028.52,58498780.94,1310121.654,42802611.77,6309866.225,3061215.223,68929698.12,16684473.5,642261.2925,56937257.04
"FETUA_N176_H(6)N(5)S(2)",13562254.3,16357802.11,5411568.929,2829149.733,11738177.08,6781880.686,4752903.052,18245979.79,10641549.64,11609650.16,32442473.86,10313933.05,9422733.238,20694404.28,27626173.05,14834536.78,3995028.823,3670036.09,12818360.57,8440711.998,41746195.58,13936004.2,10866646.24,18504472.41,16713663.49,20630661.53,3571563.132,17145695.59,15682018.47,18450734.23,42357827.31,7237736.722,26710746,23990358.59
"FETUA_N176_H(6)N(5)S(2)F(1)",66760832.84,91952539.2,16450566.45,7075238.089,23072753.71,55194111.85,30310039.58,6791835.751,21835931.45,22440043.82,73735870.11,21513104.53,31079945.15,8850916.111,18959442.72,29556027.38,24933885.42,38538869.82,24396538.15,15846807.54,53978559.9,8000780.826,21464749.36,18098175.35,18065582.04,16932009.36,40672330.84,51622467.42,14532316.76,16214493.61,24426515.64,22773124.37,13257709.4,45259165.4
